friendlyName,externalLocationId,phoneNumber,email,addressLine1,addressLine2,city,state,zipCode,country,latitude,longitude,Monday-HoursOfOperation,Tuesday-HoursOfOperation,Wednesday-HoursOfOperation,Thursday-HoursOfOperation,Friday-HoursOfOperation,Saturday-HoursOfOperation,Sunday-HoursOfOperation
The UPS Store 6685,TUPSS6685,(816) 875-4070,store6685@theupsstore.com,833 Sw Lemans Ln,,Lees Summit,MO,64082,USA,38.8516772,-94.3976952,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 09:00 - 15:00,Sunday Closed
The UPS Store 3255,TUPSS3255,(816)524-2245,store3255@theupsstore.com,923 NE WOODS CHAPEL ROAD,,LEES SUMMIT,MO,64064,USA,38.982589,-94.358933,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 09:00 - 15:00,Sunday 10:00 - 15:00
The UPS Store 4747,TUPSS4747,(409)727-7700,store4747@theupsstore.com,3318 HWY 365,,NEDERLAND,TX,77627,USA,29.949496,-93.991649,Monday 08:00 - 19:00,Tuesday 08:00 - 19:00,Wednesday 08:00 - 19:00,Thursday 08:00 - 19:00,Friday 08:00 - 19:00,Saturday 10:00 - 17:00,Sunday 11:00 - 16:00
The UPS Store 0653,TUPSS0653,(417)886-2455,store0653@theupsstore.com,610-A E BATTLEFIELD,,SPRINGFIELD,MO,65807-4806,USA,37.159504,-93.288155,Monday 08:00 - 19:00,Tuesday 08:00 - 19:00,Wednesday 08:00 - 19:00,Thursday 08:00 - 19:00,Friday 08:00 - 19:00,Saturday 09:00 - 16:00,Sunday Closed
The UPS Store 2459,TUPSS2459,(417)863-7877,store2459@theupsstore.com,334 E KEARNEY,,SPRINGFIELD,MO,65803-3018,USA,37.24068,-93.28959,Monday 08:00 - 19:00,Tuesday 08:00 - 19:00,Wednesday 08:00 - 19:00,Thursday 08:00 - 19:00,Friday 08:00 - 19:00,Saturday 09:00 - 16:00,Sunday Closed
The UPS Store 4941,TUPSS4941,(501)760-6877,store4941@theupsstore.com,1018 AIRPORT RD STES 104 & 106,,HOT SPRINGS,AR,71913,USA,34.4782,-93.111812,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 08:00 - 13:00,Sunday Closed
The UPS Store 5128,TUPSS5128,(337)478-0691,store5128@theupsstore.com,630 W PRIEN LAKE RD,STE B,LAKE CHARLES,LA,70601,USA,30.198717,-93.229202,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 09:00 - 15:00,Sunday Closed
The UPS Store 3087,TUPSS3087,(515)270-4555,store3087@theupsstore.com,2815 100TH ST,,URBANDALE,IA,50322,USA,41.620606,-93.75498,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 08:30 - 14:00,Sunday Closed
The UPS Store 1983,TUPSS1983,(515)285-0113,store1983@theupsstore.com,4225 FLEUR DR,,DES MOINES,IA,50321-2325,USA,41.546016,-93.64493,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 08:30 - 14:00,Sunday 10:00 - 15:00
The UPS Store 1572,TUPSS1572,(501)666-2338,store1572@theupsstore.com,1818 N TAYLOR STREET,,LITTLE ROCK,AR,72207,USA,34.768959,-92.33622,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 09:00 - 15:00,Sunday Closed
The UPS Store 4842,TUPSS4842,515-965-8412,store4842@theupsstore.com,2310 SE Delaware Ave Ste G,,Ankeny,IA,50021,USA,41.7072864,-93.5842093,Monday 11:30 - 18:30,Tuesday 11:30 - 18:30,Wednesday 11:30 - 18:30,Thursday 11:30 - 18:30,Friday 11:30 - 18:30,Saturday 08:00 - 14:00,Sunday Closed
The UPS Store 5469,TUPSS5469,(515)232-1188,store5469@theupsstore.com,809 WHEELER ST,STE 110,AMES,IA,50010,USA,42.05513,-93.622234,Monday 08:00 - 19:00,Tuesday 08:00 - 19:00,Wednesday 08:00 - 19:00,Thursday 08:00 - 19:00,Friday 08:00 - 19:00,Saturday 09:00 - 14:00,Sunday Closed
The UPS Store 5038,TUPSS5038,(318)448-6419,store5038@theupsstore.com,4501 JACKSON ST EXTENSION,STE C,ALEXANDRIA,LA,71303,USA,31.27765,-92.480292,Monday 07:00 - 18:00,Tuesday 07:00 - 18:00,Wednesday 07:00 - 18:00,Thursday 07:00 - 18:00,Friday 07:00 - 18:00,Saturday 10:00 - 15:00,Sunday Closed
The UPS Store 3126,TUPSS3126,701-241-8887,store3126@theupsstore.com,3120 25th St Sw,,Fargo,ND,58103,USA,46.8328906,-96.8198847,Monday 10:00 - 16:00,Tuesday 10:00 - 16:00,Wednesday 10:00 - 16:00,Thursday 10:00 - 16:00,Friday Closed,Saturday Closed,Sunday Closed
The UPS Store 2380,TUPSS2380,(573)442-2380,store2380@theupsstore.com,2000 E Broadway,,Columbia,MO,65201,USA,38.9483979,-92.3111994,Monday 08:00 - 13:00,Tuesday 08:00 - 13:00,Wednesday 08:00 - 13:00,Thursday 08:00 - 13:00,Friday 08:00 - 13:00,Saturday 09:00 - 13:00,Sunday Closed
The UPS Store 6277,TUPSS6277,(573)635-4378,store6277@theupsstore.com,2208 MISSOURI BLVD,STE 102,JEFFERSON CITY,MO,65109,USA,38.581974,-92.208539,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 09:00 - 15:00,Sunday 10:00 - 15:00
The UPS Store 5089,TUPSS5089,(641) 754-0088,store5089@theupsstore.com,125 W Merle Hibbs Blvd,,Marshalltown,IA,50158,USA,42.0137511,-92.9170339,Monday 08:00 - 19:00,Tuesday 08:00 - 19:00,Wednesday 08:00 - 19:00,Thursday 08:00 - 19:00,Friday 08:00 - 19:00,Saturday 09:00 - 14:00,Sunday Closed
The UPS Store 6714,TUPSS6714,(507)779-7577,store6714@theupsstore.com,1819 ADAMS ST,,MANKATO,MN,56001,USA,44.169449,-93.953774,Monday 08:30 - 19:00,Tuesday 08:30 - 19:00,Wednesday 08:30 - 19:00,Thursday 08:30 - 19:00,Friday 08:30 - 19:00,Saturday 10:00 - 16:00,Sunday Closed
The UPS Store 1609,TUPSS1609,(701)775-2756,store1609@theupsstore.com,1395 S COLUMBIA RD,STE A,GRAND FORKS,ND,58201,USA,47.907501,-97.065941,Monday 08:00 - 18:00,Tuesday 08:00 - 18:00,Wednesday 08:00 - 18:00,Thursday 08:00 - 18:00,Friday 08:00 - 18:00,Saturday 08:00 - 16:00,Sunday 11:00 - 16:00
The UPS Store 1729,TUPSS1729,(337)988-2820,store1729@theupsstore.com,4400 AMBASSADOR CAFFERY,STE A,LAFAYETTE,LA,70508-6706,USA,30.15683,-92.051173,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 08:00 - 16:00,Sunday Closed
The UPS Store 7416,TUPSS7416,(952) 405-9703,store7416@theupsstore.com,168 Pioneer Trail,,Chaska,MN,55318,USA,44.8300636,-93.6029179,Monday 08:00 - 19:00,Tuesday 08:00 - 19:00,Wednesday 08:00 - 19:00,Thursday 08:00 - 19:00,Friday 08:00 - 19:00,Saturday 10:00 - 16:00,Sunday 11:00 - 16:00
The UPS Store 1755,TUPSS1755,(952) 544-1384,store1755@theupsstore.com,13033 Ridgedale Dr,,Minnetonka,MN,55305,USA,44.9672023,-93.4471786,Monday 08:30 - 18:30,Tuesday 08:30 - 18:30,Wednesday 08:30 - 18:30,Thursday 08:30 - 18:30,Friday 08:30 - 18:30,Saturday 09:00 - 17:00,Sunday Closed
The UPS Store 1533,TUPSS1533,(763) 557-0419,store1533@theupsstore.com,4190 Vinewood Lane N #111,,Plymouth,MN,55442,USA,45.0313121,-93.4489812,Monday 11:00 - 18:00,Tuesday 11:00 - 18:00,Wednesday 11:00 - 18:00,Thursday 11:00 - 18:00,Friday 11:00 - 18:00,Saturday 10:00 - 16:00,Sunday 12:00 - 15:00
The UPS Store 2965,TUPSS2965,(952) 835-7662,store2965@theupsstore.com,7455 France Ave S,,Edina,MN,55435,USA,44.8677599,-93.3287251,Monday 08:30 - 18:30,Tuesday 08:30 - 18:30,Wednesday 08:30 - 18:30,Thursday 08:30 - 18:30,Friday 08:30 - 18:30,Saturday 08:30 - 16:00,Sunday 09:30 - 15:00
Mobile Electronic Fingerprinting - Bloomington,MEFPBL,(952)595-5800,,8120 Penn Avenue South,Suite 454,Bloomington,MN,55431,USA,44.8560587,-93.3108378,Monday 10:00 - 15:00,Tuesday 10:00 - 15:00,Wednesday 10:00 - 15:00,Thursday 10:00 - 15:00,Friday Closed,Saturday Closed,Sunday Closed
The UPS Store 2175,TUPSS2175,(612)822-0022,store2175@theupsstore.com,2801 Hennepin Ave S,,Minneapolis,MN,55408,USA,44.9521615,-93.3001848,Monday 09:30 - 15:00,Tuesday 09:30 - 15:00,Wednesday 09:30 - 15:00,Thursday 09:30 - 15:00,Friday 09:30 - 15:00,Saturday 10:00 - 15:00,Sunday Closed
Pack N Ship Plus - Brooklyn Park,PNSP,763-432-0426,packandshipplus@yahoo.com,3320 Brookdale Dr N,,Brooklyn Park,MN,55443,USA,45.0979222,-93.3248075,Monday 11:00 - 17:00,Tuesday 11:00 - 17:00,Wednesday 11:00 - 17:00,Thursday 11:00 - 17:00,Friday 11:00 - 17:00,Saturday Closed,Sunday Closed
The UPS Store 6597,TUPSS6597,(319)359-1773,store6597@theupsstore.com,450 HWY 1 WEST,,IOWA CITY,IA,52246,USA,41.647993,-91.54491,Monday 07:30 - 18:00,Tuesday 07:30 - 18:00,Wednesday 07:30 - 18:00,Thursday 07:30 - 18:00,Friday 07:30 - 18:00,Saturday 10:00 - 16:00,Sunday Closed
The UPS Store 6160,TUPSS6160,(651)698-1685,store6160@theupsstore.com,2038 FORD PKWY,,SAINT PAUL,MN,55116-1931,USA,44.917572,-93.18651,Monday 12:00 - 18:00,Tuesday 12:00 - 18:00,Wednesday 12:00 - 18:00,Thursday 12:00 - 18:00,Friday 12:00 - 18:00,Saturday Closed,Sunday Closed
The UPS Store 1782,TUPSS1782,(651) 222-2019,store1782@theupsstore.com,1041 Grand Ave,,Saint Paul,MN,55105,USA,44.9403895,-93.1464615,Monday 08:00 - 18:00,Tuesday 08:00 - 18:00,Wednesday 08:00 - 18:00,Thursday 08:00 - 18:00,Friday 08:00 - 18:00,Saturday 09:00 - 16:00,Sunday 09:30 - 15:30
The UPS Store 3818,TUPSS3818,(636)379-5330,store3818@theupsstore.com,2977 HWY K,,OFALLON,MO,63368,USA,38.758861,-90.703829,Monday 10:00 - 18:00,Tuesday 10:00 - 18:00,Wednesday 10:00 - 18:00,Thursday 10:00 - 18:00,Friday 10:00 - 18:00,Saturday 11:00 - 15:00,Sunday Closed
The UPS Store 1417,TUPSS1417,(507)280-8025,store1417@theupsstore.com,3936-E FRONTAGE RD HWY 52 N,,ROCHESTER,MN,55901,USA,44.064333,-92.496186,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 09:00 - 16:00,Sunday Closed
The UPS Store 2111,TUPSS2111,(651)483-2775,store2111@theupsstore.com,855 VILLAGE CTR DR,,NORTH OAKS,MN,55127,USA,45.080344,-93.115827,Monday 09:00 - 17:00,Tuesday 09:00 - 17:00,Wednesday 09:00 - 17:00,Thursday 09:00 - 17:00,Friday 09:00 - 17:00,Saturday 09:00 - 16:00,Sunday Closed
The UPS Store 3758,TUPSS3758,(225)751-7990,store3758@theupsstore.com,17732 HIGHLAND ROAD,STE G,BATON ROUGE,LA,70810-3813,USA,30.344356,-91.032785,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 09:00 - 14:30,Sunday Closed
The UPS Store 0592,TUPSS0592,(314)991-1010,store0592@theupsstore.com,11469 Olive Blvd,,Creve Coeur,MO,63141,USA,38.6731689,-90.4368373,Monday 09:00 - 18:00,Tuesday 09:00 - 18:00,Wednesday 09:00 - 18:00,Thursday 09:00 - 18:00,Friday 09:00 - 18:00,Saturday 10:00 - 15:00,Sunday Closed
The UPS Store 2861,TUPSS2861,(314) 962-7167,store2861@theupsstore.com,9909 Manchester Road,,Warson Woods,MO,63122,USA,38.6050707,-90.3831324,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 10:00 - 16:00,Sunday 10:00 - 16:00
The UPS Store 6614,TUPSS6614,(901)602-2800,store6614@theupsstore.com,1498 UNION AVE,,MEMPHIS,TN,38104,USA,35.1366369,-90.0141242,Monday 08:00 - 18:00,Tuesday 08:00 - 18:00,Wednesday 08:00 - 18:00,Thursday 08:00 - 18:00,Friday 08:00 - 18:00,Saturday 09:00 - 17:00,Sunday 11:00 - 16:00
Certifix Live Scan - St. Louis,Certifix Live Scan - St. Louis,(314) 282-4470,stlouis@certifix.com,1123 Locust St.,"1123 Locust St., St. Louis",St. Louis,MO,63101,USA,38.6304926,-90.1962266,Monday 09:00 - 17:00,Tuesday 09:00 - 17:00,Wednesday 09:00 - 17:00,Thursday 09:00 - 17:00,Friday 09:00 - 17:00,Saturday Closed,Sunday Closed
The UPS Store 3292,TUPSS3292,(662)349-8555,store3292@theupsstore.com,384 E GOODMAN RD,,SOUTHAVEN,MS,38671,USA,34.962769,-89.982718,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 09:00 - 15:00,Sunday 12:00 - 17:00
The UPS Store 6937,TUPSS6937,(769) 257-5761,store6937@theupsstore.com,1220 E Northside Dr,Ste 170,Jackson,MS,39211,USA,32.3569427,-90.1531709,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 08:30 - 14:00,Sunday Closed
The UPS Store 4814,TUPSS4814,(985)868-4100,store4814@theupsstore.com,1750 MARTIN LUTHER KING JR BLVD,STE 109,HOUMA,LA,70360,USA,29.6134,-90.7554,Monday 08:30 - 19:00,Tuesday 08:30 - 19:00,Wednesday 08:30 - 19:00,Thursday 08:30 - 19:00,Friday 08:30 - 19:00,Saturday 09:00 - 14:30,Sunday 10:00 - 15:00
The UPS Store 4436,TUPSS4436,(985)902-1711,store4436@theupsstore.com,1905 W THOMAS ST,STE D,HAMMOND,LA,70401,USA,30.500928,-90.480484,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 09:00 - 16:00,Sunday Closed
The UPS Store 3090,TUPSS3090,(901)385-6620,store3090@theupsstore.com,9160 HWY 64,STE 12,LAKELAND,TN,38002,USA,35.205276,-89.757545,Monday 08:00 - 18:00,Tuesday 08:00 - 18:00,Wednesday 08:00 - 18:00,Thursday 08:00 - 18:00,Friday 08:00 - 18:00,Saturday 09:00 - 17:00,Sunday 11:00 - 16:00
The UPS Store 3395,TUPSS3395,(901)624-9701,store3395@theupsstore.com,9245 POPLAR AVE,STE 5,GERMANTOWN,TN,38138-7903,USA,35.06581,-89.754566,Monday 08:00 - 18:00,Tuesday 08:00 - 18:00,Wednesday 08:00 - 18:00,Thursday 08:00 - 18:00,Friday 08:00 - 18:00,Saturday 09:00 - 17:00,Sunday 11:00 - 16:00
The UPS Store 1700,TUPSS1700,901-854-5950,store1700@theupsstore.com,875 W Poplar,Ste 23,Collierville,TN,38017,USA,35.0454011,-89.6943126,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 09:00 - 17:00,Sunday 11:00 - 16:00
The UPS Store 3838,TUPSS3838,(608)782-6966,store3838@theupsstore.com,317 S 4TH STREET,,LA CROSSE,WI,54601,USA,43.810339,-91.251368,Monday 08:00 - 19:00,Tuesday 08:00 - 19:00,Wednesday 08:00 - 19:00,Thursday 08:00 - 19:00,Friday 08:00 - 19:00,Saturday 10:00 - 15:00,Sunday Closed
The UPS Store 4983,TUPSS4983,(504)305-4450,store4983@theupsstore.com,8814 VETERANS MEMORIAL BLVD,STE 3,METAIRIE,LA,70003,USA,30.005461,-90.224347,Monday 08:30 - 19:00,Tuesday 08:30 - 19:00,Wednesday 08:30 - 19:00,Thursday 08:30 - 19:00,Friday 08:30 - 19:00,Saturday 09:00 - 15:00,Sunday Closed
The UPS Store 7076,TUPSS7076,(217) 679-2440,store7076@theupsstore.com,4200 Conestoga Dr Ste. 102,,Springfield,IL,62711,USA,39.7382051,-89.7369092,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 09:00 - 15:00,Sunday Closed
The UPS Store 7412,TUPSS7412,(504) 218-5616,store7412@theupsstore.com,5171 Citrus Blvd,Ste 2020,Harahan,LA,70123,USA,29.9642716,-90.1883277,Monday 08:30 - 19:00,Tuesday 08:30 - 19:00,Wednesday 08:30 - 19:00,Thursday 08:30 - 19:00,Friday 08:30 - 19:00,Saturday 10:00 - 15:30,Sunday 11:00 - 16:00
The UPS Store 7323,TUPSS7323,(504) 354-8085,store7323@theupsstore.com,7041 Canal Blvd,,New Orleans,LA,70124,USA,30.0191102,-90.1076485,Monday 08:30 - 18:30,Tuesday 08:30 - 18:30,Wednesday 08:30 - 18:30,Thursday 08:30 - 18:30,Friday 08:30 - 18:30,Saturday 09:00 - 17:00,Sunday 10:00 - 15:00
The UPS Store 4691,TUPSS4691,(731) 664-2221,store4691@theupsstore.com,319 Vann Dr,Ste E,Jackson,TN,38305,USA,35.6700058,-88.8408549,Monday 08:00 - 18:00,Tuesday 08:00 - 18:00,Wednesday 08:00 - 18:00,Thursday 08:00 - 18:00,Friday 08:00 - 18:00,Saturday 09:00 - 17:00,Sunday 11:00 - 16:00
The UPS Store 3702,TUPSS3702,(662) 338-5077,store3702@theupsstore.com,834 Hwy 12 West,,Starkville,MS,39759,USA,33.4493416,-88.8452362,Monday 07:30 - 18:00,Tuesday 07:30 - 18:00,Wednesday 07:30 - 18:00,Thursday 07:30 - 18:00,Friday 07:30 - 18:00,Saturday 09:00 - 15:00,Sunday Closed
The UPS Store 4486,TUPSS4486,(309)661-4664,store4486@theupsstore.com,1701 E EMPIRE ST,STE 360,BLOOMINGTON,IL,61704,USA,40.486149,-88.950935,Monday 07:30 - 18:00,Tuesday 07:30 - 18:00,Wednesday 07:30 - 18:00,Thursday 07:30 - 18:00,Friday 07:30 - 18:00,Saturday 09:00 - 15:00,Sunday Closed
The UPS Store 6681,TUPSS6681,(662) 243-2496,store6681@theupsstore.com,1835 Hwy 45 N,Ste1,Columbus,MS,39705,USA,33.5174987,-88.4375205,Monday 07:30 - 18:00,Tuesday 07:30 - 18:00,Wednesday 07:30 - 18:00,Thursday 07:30 - 18:00,Friday 07:30 - 18:00,Saturday 09:00 - 15:00,Sunday Closed
The UPS Store 0704,TUPSS0704,(608)833-7447,store0704@theupsstore.com,6666 ODANA RD,,MADISON,WI,53719-1012,USA,43.05641,-89.494866,Monday 08:30 - 19:00,Tuesday 08:30 - 19:00,Wednesday 08:30 - 19:00,Thursday 08:30 - 19:00,Friday 08:30 - 19:00,Saturday 09:00 - 16:00,Sunday Closed
The UPS Store 1695,TUPSS1695,(608)244-2208,store1695@theupsstore.com,4230 EAST TOWNE BLVD,,MADISON,WI,53704-3704,USA,43.124546,-89.310016,Monday 08:30 - 19:00,Tuesday 08:30 - 19:00,Wednesday 08:30 - 19:00,Thursday 08:30 - 19:00,Friday 08:30 - 19:00,Saturday 09:00 - 16:00,Sunday 11:00 - 16:00
The UPS Store 3713,TUPSS3713,(228)875-5616,store3713@theupsstore.com,2953 BIENVILLE BLVD,,OCEAN SPRINGS,MS,39564-4305,USA,30.413475,-88.786991,Monday 07:30 - 18:00,Tuesday 07:30 - 18:00,Wednesday 07:30 - 18:00,Thursday 07:30 - 18:00,Friday 07:30 - 18:00,Saturday 08:00 - 13:30,Sunday Closed
The UPS Store 3628,TUPSS3628,(608)757-0409,store3628@theupsstore.com,2811 MILTON AVE,,JANESVILLE,WI,53545-0252,USA,42.716595,-88.999394,Monday 09:30 - 17:00,Tuesday 09:30 - 17:00,Wednesday 09:30 - 17:00,Thursday 09:30 - 17:00,Friday 09:30 - 17:00,Saturday Closed,Sunday Closed
The UPS Store 4968,TUPSS4968,(228)769-0400,store4968@theupsstore.com,3537 DENNY AVE,,PASCAGOULA,MS,39581,USA,30.379954,-88.524444,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 09:00 - 14:30,Sunday Closed
The UPS Store 7155,TUPSS7155,(630) 777-3040,store7155@theupsstore.com,472 N Rte 47,Ste F,Sugar Grove,IL,60554,USA,41.7741672,-88.4458327,Monday 07:30 - 18:00,Tuesday 07:30 - 18:00,Wednesday 07:30 - 18:00,Thursday 07:30 - 18:00,Friday 07:30 - 18:00,Saturday 09:30 - 15:00,Sunday Closed
The UPS Store 6619,TUPSS6619,(715)355-0032,store6619@theupsstore.com,225780 Rib Mountain Dr,,WAUSAU,WI,54401-6606,USA,44.917039,-89.650828,Monday 10:10 - 13:10,Tuesday 10:10 - 13:10,Wednesday 10:10 - 13:10,Thursday 10:10 - 13:10,Friday 10:10 - 13:10,Saturday 09:30 - 14:00,Sunday Closed
The UPS Store 5015,TUPSS5015,(812)422-2040,store5015@theupsstore.com,5625 PEARL DR,STE F,EVANSVILLE,IN,47712,USA,37.974377,-87.643349,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 08:30 - 14:00,Sunday Closed
The UPS Store 4385,TUPSS4385,(630) 443-6610,store4385@theupsstore.com,902 Randall Rd,Ste C,St Charles,IL,60174,USA,41.8997009,-88.3415288,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 09:00 - 16:00,Sunday 10:00 - 15:00
The UPS Store 3776,TUPSS3776,(815)293-3950,store3776@theupsstore.com,429 WEBER RD,STE B,ROMEOVILLE,IL,60446,USA,41.641375,-88.123106,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 09:00 - 15:00,Sunday 10:00 - 15:00
The UPS Store 0082,TUPSS 0082,(630) 355-3778,store0082@theupsstore.com,115 E Ogden Ave,Ste 105,Naperville,IL,60563,USA,41.7868265,-88.148597,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 09:00 - 16:00,Sunday 10:00 - 15:00
The UPS Store 3253,TUPSS3253,(615) 441-3139,store3253@theupsstore.com,445 Hwy 46 S,Suite 29,Dickson,TN,37055,USA,36.0844665,-87.3854199,Monday 08:00 - 19:00,Tuesday 08:00 - 19:00,Wednesday 08:00 - 19:00,Thursday 08:00 - 19:00,Friday 08:00 - 19:00,Saturday 09:00 - 16:00,Sunday Closed
The UPS Store 2350,TUPSS2350,(251)460-4096,store2350@theupsstore.com,3688 AIRPORT BLVD,STE B,MOBILE,AL,36608-1618,USA,30.676343,-88.134224,Monday 08:30 - 19:00,Tuesday 08:30 - 19:00,Wednesday 08:30 - 19:00,Thursday 08:30 - 19:00,Friday 08:30 - 19:00,Saturday 10:00 - 15:30,Sunday Closed
The UPS Store 0769,TUPSS0769,(847)991-9980,store0769@theupsstore.com,2118 PLUM GROVE RD,,ROLLING MEADOWS,IL,60008,USA,42.088262,-88.043384,Monday 08:00 - 17:30,Tuesday 08:00 - 17:30,Wednesday 08:00 - 17:30,Thursday 08:00 - 17:30,Friday 08:00 - 17:30,Saturday 10:00 - 15:00,Sunday Closed
The UPS Store 3864,TUPSS3864,(815) 464-2428,store3864@theupsstore.com,21200 S Lagrange Rd,,Frankfort,IL,60423,USA,41.5042221,-87.8554185,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 09:00 - 16:00,Sunday Closed
The UPS Store 7272,TUPSS7272,(630) 422-7476,store7272@theupsstore.com,460 W Irving Park Rd Ste C,,Bensenville,IL,60106,USA,41.9605625,-87.9482674,Monday 08:30 - 19:00,Tuesday 08:30 - 19:00,Wednesday 08:30 - 19:00,Thursday 08:30 - 19:00,Friday 08:30 - 19:00,Saturday 10:00 - 16:00,Sunday 10:00 - 15:00
The UPS Store 7555,TUPSS7555,(224) 513-5313,store7555@theupsstore.com,288 Hawthorn Village Commons,,Vernon Hills,IL,60061,USA,42.2415707,-87.9593528,Monday 08:30 - 19:00,Tuesday 08:30 - 19:00,Wednesday 08:30 - 19:00,Thursday 08:30 - 19:00,Friday 08:30 - 19:00,Saturday 09:00 - 16:00,Sunday 10:00 - 15:00
The UPS Store 7388,TUPSS7388,(224) 676-0873,store7388@theupsstore.com,82 S Milwaukee Ave,,Wheeling,IL,60090,USA,42.1386493,-87.9100097,Monday 09:00 - 19:00,Tuesday 09:00 - 19:00,Wednesday 09:00 - 19:00,Thursday 09:00 - 19:00,Friday 09:00 - 19:00,Saturday 10:00 - 18:00,Sunday 10:00 - 18:00
The UPS Store 3922,TUPSS3922,(708) 499-1600,store3922@theupsstore.com,9923 S Ridgeland Ave,,Chicago Ridge,IL,60415,USA,41.711197,-87.7813067,Monday 08:00 - 20:00,Tuesday 08:00 - 20:00,Wednesday 08:00 - 20:00,Thursday 08:00 - 20:00,Friday 08:00 - 20:00,Saturday 09:00 - 17:00,Sunday 10:00 - 16:00
The UPS Store 5484,TUPSS5484,(773) 589-9660,store5484@theupsstore.com,4740 N Cumberland Ave,,Chicago,IL,60656,USA,41.9660869,-87.8380721,Monday 09:00 - 19:30,Tuesday 09:00 - 19:30,Wednesday 09:00 - 19:30,Thursday 09:00 - 19:30,Friday 09:00 - 19:30,Saturday 09:00 - 17:00,Sunday 10:00 - 16:00
Certifix Live Scan - Chicago,Certifix Live Scan - Chicago,(773) 820-9386,chicago@certifix.com,7234 W North Ave,Unit 208,Chicago,IL,60707,USA,41.9091682,-87.8077815,Monday 09:00 - 17:00,Tuesday 09:00 - 17:00,Wednesday 09:00 - 17:00,Thursday 09:00 - 17:00,Friday 09:00 - 17:00,Saturday Closed,Sunday Closed
